Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LU,503,ALEu,Aldgate East,Station entry/exit,Gateline,32502.27778,17181.25,15537.25,12077,30717.72222,16344.25,14430.75,10699,10229487.64,"2,022"
LU,505,ALPu,Alperton,Station entry/exit,Gateline,7427.15,3746.375,3024,2214.333333,7873.625,3948.875,3066.25,2320.166667,2302972.999,"2,022"
LU,506,AMEu,Amersham,Station entry/exit,Gateline,5743.539139,2479.048755,2194.104952,1203.456752,5562.159273,2509.395689,2022.495048,1153.793248,1657141.466,"2,022"
LU,507,ANGu,Angel,Station entry/exit,Gateline,36317.38095,19295.71429,18601.2,11518,39228.875,21532.71429,20241,11747.5,12371591.51,"2,022"
LU,508,ARCu,Archway,Station entry/exit,Gateline,22392.66667,11663.375,9796,6450,21523.8254,10709.625,8938.8,6191.25,6798862.343,"2,022"
LU,509,AGRu,Arnos Grove,Station entry/exit,Gateline,10689.35,5517.444444,5201,3382.285714,10077.04167,5212.444444,4893.8,3221.333333,3299601.276,"2,022"
LU,510,ARLu,Arsenal,Station entry/exit,Gateline,6551.15,3673.950581,3694.217258,2352.694012,6076.038889,3216.674419,3421.982742,2281.139322,2115609.222,"2,022"
LU,511,BSTu,Baker Street,Station entry/exit,Gateline,66555.08889,33308.75,28326.4,18449.66667,67515.01111,34363,28350.6,18869.66667,20518901.17,"2,022"
LU,512,BALu,Balham LU,Station entry/exit,Gateline,28773.26667,14844.5,14056.2,8065.285714,28839.98889,14294,14160,8617.571429,9216499.803,"2,022"
LU,513,BNKu,Bank and Monument,Station entry/exit,Gateline,123245.0232,46483.00613,26454.6,15338.10846,128982.3435,49391.43832,27688.8,15640.29154,34408043.98,"2,022"
LU,501,BARu,Barbican,Station entry/exit,Gateline,18104.325,8261,5289.6,3543,19435.625,8767.444444,5767.8,3746.5,5361855.175,"2,022"
LU,514,BKGu,Barking,Station entry/exit,Gateline,48725.05231,24638.38527,19466.86533,13524.08665,48604.54769,24284.17028,17912.73467,13118.78835,14556327.12,"2,022"
LU,515,BDEu,Barkingside,Station entry/exit,Gateline,3792.525,1756.428571,1290.2,822.25,3902.083333,1819.142857,1322.2,859.75,1116038.701,"2,022"
LU,516,BCTu,Barons Court,Station entry/exit,Gateline,17341.64286,8259.111111,6369.6,4247.857143,17054.22222,7986,6138.8,4286.571429,5110605.087,"2,022"
LU,517,BAYu,Bayswater,Station entry/exit,Gateline,10404.22222,5719.888889,5602.8,4577,9609.888889,5484.222222,5193.4,3888.333333,3337844.114,"2,022"
LU,518,BECu,Becontree,Station entry/exit,Gateline,9357.311111,4800,3295.5,2195.5,8930.755556,4473.833333,2820.5,2116.75,2674391.034,"2,022"
LU,519,BPKu,Belsize Park,Station entry/exit,Gateline,15267.41629,7483.430538,5838.218718,4253.033498,15101.03371,7281.319462,5636.181282,4193.537931,4592788.929,"2,022"
LU,787,BERu,Bermondsey,Station entry/exit,Gateline,20929.88889,11045.77778,10760.2,6734.428571,20333.04444,10620.88889,10856.8,6726.428571,6680814.223,"2,022"
LU,520,BNGu,Bethnal Green LU,Station entry/exit,Gateline,31007.33333,17346.5,18081.2,11706,29220.33333,16629.375,17381,10951.625,10197950.93,"2,022"
LU,521,BLFu,Blackfriars LU,Station entry/exit,Gateline,31852.64338,12905.35095,12142.30693,8706.696987,30687.31218,12385.274,11298.09307,9388.615418,9407135.698,"2,022"
LU,522,BHRu,Blackhorse Road,Station entry/exit,Gateline,27709.80951,14418.69451,12988.77772,8501.926866,26232.59682,13299.40061,12032.22228,8508.871613,8505240.448,"2,022"
LU,524,BDSu,Bond Street,Station entry/exit,Gateline,114348.95,53546.66667,42225.25,39965.25,115119.25,54833,43215.5,39082.75,35413724.21,"2,022"
LU,525,BORu,Borough,Station entry/exit,Gateline,11889.58889,5876.5,5230.5,3289.428571,11878.88889,5839.5,5240.5,3455.142857,3742967.136,"2,022"
LU,526,BOSu,Boston Manor,Station entry/exit,Gateline,4987.3,2361,1872.8,1256.4,4979.222222,2359.5,1794.2,1304.6,1493683.382,"2,022"
LU,527,BGRu,Bounds Green,Station entry/exit,Gateline,13430.45,6906.666667,6199,4124.625,12993.775,6679.333333,5882.4,4188.857143,4147020.73,"2,022"
LU,528,BWRu,Bow Road,Station entry/exit,Gateline,12467.17778,6297.625,5522.75,3827.2,12241.6,5723.875,5206.5,4045.2,3826239.441,"2,022"
LU,529,BTXu,Brent Cross,Station entry/exit,Gateline,6119.766667,3171.75,3304.6,2622.625,6011.3,3194,3322,2621,2037612.16,"2,022"
LU,778,BRXu,Brixton LU,Station entry/exit,Gateline,62311.66768,35073.09924,38727.44354,24318.5,61207.44343,35426.61505,38488.55646,23903.5,21315287.9,"2,022"
LU,530,BBBu,Bromley-by-Bow,Station entry/exit,Gateline,11533.975,5702,4348.25,3199.666667,11437.35,5425,4069,3277.666667,3425585.417,"2,022"
LU,531,BHLu,Buckhurst Hill,Station entry/exit,Gateline,5660.036065,2762.508376,2303.158227,1298.870256,5490.993174,2637.824957,2124.641773,1324.734436,1681411.52,"2,022"
LU,532,BURu,Burnt Oak,Station entry/exit,Gateline,10577.4,5251.555556,3956.8,2900.625,10149.17778,5124,3833.4,2804.25,3110822.177,"2,022"
LU,534,CRDu,Caledonian Road,Station entry/exit,Gateline,13542,7182.625,6376.2,4081.571429,12837.44444,6653.875,5809.6,3928.285714,4179663.105,"2,022"
LU,535,CTNu,Camden Town,Station entry/exit,Gateline,43781.175,28837.66667,35397.4,25120,45173.85,29582.875,42173.8,26680.25,17335262.1,"2,022"
LU,788,CWRu,Canada Water,Station entry/exit,Gateline,28593.27555,18211.50104,21704.52754,11726.89711,29223.28001,19642.08303,22614.07246,11992.60289,10565972.68,"2,022"
LU,852,CWFu,Canary Wharf LU,Station entry/exit,Gateline,99948.22348,44681.45293,39909.98938,26904.35566,103862.1555,46052.74747,40757.21062,26910.76934,30684632.43,"2,022"
LU,884,CNTu,Canning Town,Station entry/exit,Gateline,35338.79167,16817.2,18726.83333,17202.14286,35282.91667,18304.18182,17817.57143,16323,11594723.11,"2,022"
LU,536,CSTu,Cannon Street LU,Station entry/exit,Gateline,14460.72222,5568.111111,3611.4,1923.5,13323.90476,5043.777778,3141.2,1683.833333,3788997.401,"2,022"
LU,537,CPKu,Canons Park,Station entry/exit,Gateline,6866.175,3459.714286,2783.6,1671,6709.8,3435.142857,2731.2,1701.857143,2055534.987,"2,022"
LU,539,CLFu,Chalfont & Latimer,Station entry/exit,Scaled,4909.862609,2033.486258,1523.657343,792.1815511,4515.566482,1915.203611,1664.45449,910.9394928,1303138.211,"2,022"
LU,540,CHFu,Chalk Farm,Station entry/exit,Gateline,11779.48611,7221.25,8316.2,5272.875,10533.42222,6165.75,6519.8,4271.125,4002533.706,"2,022"
LU,541,CYLu,Chancery Lane,Station entry/exit,Gateline,31009.61111,12641.55556,5793.6,2680.571429,32984.95,13477.11111,5946.4,2761.714286,8530235.818,"2,022"
LU,718,CHXu,Charing Cross LU,Station entry/exit,Gateline,40926.5,22130.66667,24861.25,15843.25,38784.92222,21370.14286,23400.6,13668.625,13658816.64,"2,022"
LU,543,CHMu,Chesham,Station entry/exit,Gateline,3042.766667,1422.888889,1167,635.5,2844.575,1357.25,1031,599,869938.1371,"2,022"
LU,544,CHGu,Chigwell,Station entry/exit,Gateline,1238.277778,542.4285714,275.6666667,166.4285714,1019.888889,469.5714286,254.6,172.25,312653.4044,"2,022"
LU,545,CHPu,Chiswick Park,Station entry/exit,Gateline,6038.2,2933.125,2276.2,1531.333333,6673.275,3121.875,2140,1688.166667,1901397.507,"2,022"
LU,546,CWDu,Chorleywood,Station entry/exit,Scaled,5592.642499,2268.957237,1694.770256,1180.156846,4061.862499,1732.410176,1266.666973,1026.576551,1340210.817,"2,022"
LU,547,CPCu,Clapham Common,Station entry/exit,Gateline,21687.78889,11900.42857,13336.6,7503.142857,23615.41111,12647.85714,14556.8,8091.857143,7706806.784,"2,022"
LU,548,CPNu,Clapham North,Station entry/exit,Gateline,14954.72222,8670.142857,9458,4963.857143,15448.21111,8551.714286,9658.8,5226.285714,5215179.265,"2,022"
LU,549,CPSu,Clapham South,Station entry/exit,Gateline,19529.73333,9691.444444,9110.8,5518.75,19351.37778,9232.555556,8873.2,5898.166667,6132625.493,"2,022"
LU,550,CFSu,Cockfosters,Station entry/exit,Gateline,4097.277778,2328,2610.833333,1592.857143,4146.013889,2292.142857,2496.6,1763.571429,1410899.329,"2,022"
LU,551,COLu,Colindale,Station entry/exit,Gateline,19730.87778,9832.625,8264,5790.625,19166.43333,9365.428571,7843.2,5654.625,5947592.94,"2,022"
LU,552,CLWu,Colliers Wood,Station entry/exit,Gateline,15951.84444,8321.777778,7725,4929,15419.48889,7874.777778,7369.4,4913.142857,4986159.932,"2,022"
LU,553,COVu,Covent Garden,Station entry/exit,Gateline,31548.28571,18767.375,21701.2,16685.83333,37334.91429,21913.83333,30522.6,20196.57143,12986919.66,"2,022"
LU,554,CRXu,Croxley,Station entry/exit,Gateline,2868.35,1372,873.2,473.6666667,2852,1313.875,793.2,459.6,810760.2531,"2,022"
LU,555,DGEu,Dagenham East,Station entry/exit,Gateline,8355.45,4174.125,2808.75,2008.333333,7681.3,3832.375,2425.75,1848.8,2328494.226,"2,022"
LU,556,DGHu,Dagenham Heathway,Station entry/exit,Gateline,15231.125,7821.666667,5348.75,3430.6,15373.41111,7675.111111,5267.666667,3550.4,4453620.099,"2,022"
LU,557,DEBu,Debden,Station entry/exit,Gateline,6333.888889,3039.5,2014.8,1079.875,6191.675,2866.625,1799,1114.142857,1769333.503,"2,022"
LU,558,DHLu,Dollis Hill,Station entry/exit,Gateline,10056.56667,5053.666667,4088.6,2895.5,9133.966667,4496.333333,3661,2660.875,2925220.81,"2,022"
LU,560,EBYu,Ealing Broadway,Station entry/exit,Gateline,42571.76132,20637.98831,18737.85095,12563.52283,44034.1461,21328.48812,19539.38508,13111.81683,13427061.64,"2,022"
LU,561,ECMu,Ealing Common,Station entry/exit,Gateline,6475.722222,3431.857143,2761.333333,2011.142857,6616.833333,3401.625,2566,2067.857143,2017965.84,"2,022"
LU,562,ECTu,Earl's Court,Station entry/exit,Gateline,46412.76667,25134.11111,22768.2,17129.5,46930.5,25932.66667,23926,16497.375,15175946.88,"2,022"
LU,563,EACu,East Acton,Station entry/exit,Gateline,8850.266667,4409.571429,3391.2,2372.125,9217.416667,4490.285714,3364.6,2420.125,2711443.563,"2,022"
LU,565,EFYu,East Finchley,Station entry/exit,Gateline,16467.8,7899.375,6541.75,4365,16126.95,7655,6267.8,4410.166667,4952436.943,"2,022"
LU,566,EHMu,East Ham,Station entry/exit,Gateline,33135.15,16891.125,13069.8,9995,32339.25,16261.42857,12468.25,9647,9890008.469,"2,022"
LU,567,EPYu,East Putney,Station entry/exit,Gateline,16011.5,7968.888889,6931.2,4884.625,16015.47143,7583.333333,6562.8,5040.5,5020734.565,"2,022"
LU,564,ETEu,Eastcote,Station entry/exit,Gateline,6836.425,3313.666667,2498.4,1459.75,6704.222222,3241.888889,2366.6,1502.75,1992220.609,"2,022"
LU,568,EDGu,Edgware,Station entry/exit,Gateline,12921.81696,6296.486488,5287.132316,3695.013114,13100.08304,6368.138512,5318.617684,3757.486886,3931713.349,"2,022"
LU,774,ERBu,Edgware Road (Bak),Station entry/exit,Gateline,10920.88889,5587.222222,4915.8,3297.285714,11503.08889,5729.555556,5022.2,3350.142857,3514286.265,"2,022"
LU,569,ERDu,Edgware Road (DIS),Station entry/exit,Gateline,16653.22222,8241.888889,6731,4928,16268.66667,8089.555556,6704.4,4577.857143,5073595.099,"2,022"
LU,570,ELEu,Elephant & Castle LU,Station entry/exit,Gateline,42228.6,22932,21214.6,13462,40639.07778,22034.75,19917,12926.14286,13298221.96,"2,022"
LU,571,EPKu,Elm Park,Station entry/exit,Gateline,7829.425,3836.375,2443.5,1528.6,7719.488889,3755.166667,2283.6,1461.6,2228051.986,"2,022"
LU,542,EMBu,Embankment,Station entry/exit,Gateline,46080.52374,23300.85714,26841.75,16938.42708,43884.3334,22615.42857,25232.25,15590.07292,15132337.14,"2,022"
LU,572,EPPu,Epping,Station entry/exit,Scaled,9861.595566,4830.71443,4600.13895,2648.730652,10276.55896,5086.736258,4181.464519,2590.829455,3021977.622,"2,022"
LU,574,EUSu,Euston LU,Station entry/exit,Gateline,83275.63234,43989.6233,38631.27074,28812.97317,87058.66766,48239.0017,41203.92926,30783.4554,27686936.66,"2,022"
LU,575,ESQu,Euston Square,Station entry/exit,Gateline,35764.53576,16304.45783,9625.278093,7273.136654,37244.49202,18253.39758,9944.121907,7725.696679,10326060.99,"2,022"
LU,576,FLPu,Fairlop,Station entry/exit,Gateline,2927.411111,1463.375,1242.25,712.625,2774.111111,1363.333333,1245,726.875,869289.7499,"2,022"
LU,577,FARu,Farringdon,Station entry/exit,Gateline,111971.0081,48934.65723,17817.27833,15157.3536,109725.2919,48285.84277,17021.32167,13974.3964,30068501.47,"2,022"
LU,578,FYCu,Finchley Central,Station entry/exit,Scaled,21345.56898,9802.871208,7672.749528,4381.19343,20669.49975,9625.274607,7256.856101,4816.220637,6004210.712,"2,022"
LU,579,FRDu,Finchley Road,Station entry/exit,Gateline,22311.475,11337.375,9074.4,6827.125,21353.025,10610.625,8678.8,6506.875,6684392.827,"2,022"
LU,580,FPKu,Finsbury Park,Station entry/exit,Special,73860.86657,39008.74064,43653.43806,26386.98652,65879.07256,34442.58773,37618.72718,24445.06551,23402642.04,"2,022"
LU,581,FBYu,Fulham Broadway,Station entry/exit,Gateline,21027.09722,11101.55556,9253.75,6065.857143,21123.52778,10555.125,8833,5631.571429,6520153.765,"2,022"
LU,582,GHLu,Gants Hill,Station entry/exit,Gateline,16329.77778,8102.875,6083.857143,4203.333333,15518.30556,7721.125,5686.142857,4122.5,4748258.628,"2,022"
LU,583,GRDu,Gloucester Road,Station entry/exit,Gateline,33864.24444,18071.77778,14859.4,11260.85714,32920.22222,17545.11111,14409.6,10057.71429,10486109.08,"2,022"
LU,584,GGRu,Golders Green,Station entry/exit,Gateline,18816.3,9476.222222,7454,5619.714286,18790.6,9584,7307.6,5804.857143,5785181.93,"2,022"
LU,585,GHRu,Goldhawk Road,Station entry/exit,Gateline,5410.888889,2933.75,2409.6,1444.875,5332,2725.375,2227.6,1612.125,1677523.777,"2,022"
LU,586,GSTu,Goodge Street,Station entry/exit,Gateline,17299.20833,7799,5214.2,3039.125,18861.43056,8655.428571,5451,3123,5152082.467,"2,022"
LU,587,GRHu,Grange Hill,Station entry/exit,Gateline,1415.433333,667.5714286,401.1666667,215,1252.555556,550.4444444,319.2,201.1428571,367951.535,"2,022"
LU,588,GPSu,Great Portland Street,Station entry/exit,Gateline,18509.88889,8005.125,4845.25,3298.428571,18451.75556,7970.25,4571.75,3033.714286,5160153.469,"2,022"
LU,590,GPKu,Green Park,Station entry/exit,Gateline,83386.14286,41518.625,36303.5,24342,95961.57143,50335.71429,44152.4,29906.57143,28415098.97,"2,022"
LU,589,GFDu,Greenford,Station entry/exit,Gateline,11061.55556,5477,4344.4,2660.428571,11091.56944,5298.666667,4157.2,2683.428571,3292418.781,"2,022"
LU,591,GUNu,Gunnersbury,Station entry/exit,Gateline,14004.75102,5347.306135,4438.576685,2776.954454,13309.52398,5055.860532,3966.423315,2610.188403,3873038.937,"2,022"
LU,592,HAIu,Hainault,Station entry/exit,Gateline,9649.966667,4841.777778,3348.833333,2208.333333,9398.444444,4665.333333,3387.4,2111.333333,2795930.436,"2,022"
LU,593,HMDu,Hammersmith (DIS),Station entry/exit,Gateline,64816.85,32381.77778,28308,18606.57143,64111.15,32107.33333,28256.2,18380.71429,20055131.34,"2,022"
LU,773,HMSu,Hammersmith (H&C),Station entry/exit,Gateline,26794.61111,13207.55556,10985.2,6896.857143,26151.65278,12574.77778,10318.8,6406.142857,8042398.437,"2,022"
LU,594,HMPu,Hampstead,Station entry/exit,Gateline,10263.57427,5274.440978,5299.787326,4153.788559,11678.76859,5942.559022,6000.812674,4705.640012,3606601.367,"2,022"
LU,595,HLNu,Hanger Lane,Station entry/exit,Gateline,8386.466667,4133,3984.75,2360,8209.111111,4002.222222,3613.25,2312.4,2584707.838,"2,022"
LU,596,HARu,Harlesden,Station entry/exit,Gateline,8173.355556,4067.222222,2572.6,1661.2,8074.388889,3923.888889,2471.8,1676.333333,2331624.002,"2,022"
LU,597,HAWu,Harrow & Wealdstone,Station entry/exit,Gateline,11319.56509,5725.319136,4015.129086,2610.263148,10734.53491,5343.530056,3629.595791,2493.960783,3229098.501,"2,022"
LU,598,HOHu,Harrow-on-the-Hill,Station entry/exit,Gateline,25908.71832,13048.29232,11146.45113,7481.349406,27789.47057,13752.26324,11360.74887,7919.222023,8216227.224,"2,022"
LU,779,HTXu,Hatton Cross,Station entry/exit,Gateline,8187.244444,4293.222222,3817.5,3149.714286,8204.822222,4259.777778,3888.333333,3204.571429,2627285.291,"2,022"
LU,781,HRFu,Heathrow Terminal 4 LU,Station entry/exit,Gateline,3886.319444,2219.5,2291.833333,2150.142857,3273.535714,1922.125,2036.5,1646,1232765.826,"2,022"
LU,783,HRVu,Heathrow Terminal 5 LU,Station entry/exit,Gateline,12256.15278,6694.428571,5758.6,6742.666667,9558.428571,5229.714286,4679.2,5445,3634083.443,"2,022"
LU,780,HRCu,Heathrow Terminals 123 LU,Station entry/exit,Gateline,18274.56182,11035.4302,9937.361968,10124.00898,15185.9876,8948.750775,8301.038032,9206.848166,5733792.633,"2,022"
LU,601,HNDu,Hendon Central,Station entry/exit,Gateline,16949.13333,8541.428571,6228.6,4551.125,15972.43333,7983.333333,5717.6,4244.5,4941335.963,"2,022"
LU,602,HBTu,High Barnet,Station entry/exit,Gateline,10673.79984,5253.383131,4122.208911,2531.453446,10506.9446,5050.616869,4041.791089,2581.746554,3172741.196,"2,022"
LU,605,HSTu,High Street Kensington,Station entry/exit,Gateline,26953.73333,13900.11111,13319.8,9442.857143,26387.12222,13277.55556,12526,8545.857143,8535038.627,"2,022"
LU,603,HBYu,Highbury & Islington,Station entry/exit,Gateline,40992.61144,22488.93991,21230.09702,12738.40099,43052.12189,23470.83714,23291.40298,13857.74187,13755506.7,"2,022"
LU,604,HIGu,Highgate,Station entry/exit,Gateline,13468.38571,6890.75,5935,3920.571429,13728.72857,6670.888889,5933.4,4189.142857,4242758.466,"2,022"
LU,606,HDNu,Hillingdon,Station entry/exit,Gateline,4532.790681,2313.506426,1870.579434,1075.518701,4246.041473,2073.706942,1700.104679,1100.624156,1327387.474,"2,022"
LU,607,HOLu,Holborn,Station entry/exit,Gateline,67670.75,32449.16667,24275,16187,72464.83333,35418.33333,26615,16673.85714,21064035.42,"2,022"
LU,608,HPKu,Holland Park,Station entry/exit,Gateline,8735.225,4417.444444,3793.2,2331.25,8536.457143,4356.444444,3873.4,2353.875,2653625.462,"2,022"
LU,609,HRDu,Holloway Road,Station entry/exit,Gateline,17577,8816.857143,6843,4571.428571,17412.77778,8483.714286,6483.25,4674,5234546.435,"2,022"
LU,610,HCHu,Hornchurch,Station entry/exit,Gateline,5071.097222,2367.333333,1661,897.25,5143.875,2436.111111,1774,1000.4,1465954.37,"2,022"
LU,611,HNCu,Hounslow Central,Station entry/exit,Gateline,9285.486111,4559.25,4041.8,2978.714286,9326.952381,4586.875,4013.6,2955.571429,2875273.872,"2,022"
LU,612,HNEu,Hounslow East,Station entry/exit,Gateline,9891.871429,5104.222222,4481.2,3417.571429,10589.05556,5399.555556,4598,3629.857143,3216060.26,"2,022"
LU,613,HNWu,Hounslow West,Station entry/exit,Gateline,8838.365079,4740.888889,4545.8,3415.857143,8849.269841,4802.888889,4626.4,3458.428571,2883268.643,"2,022"
LU,614,HPCu,Hyde Park Corner,Station entry/exit,Gateline,13946.95833,6101.714286,6459.5,4651.4,15163.375,6418,6891.75,4811.4,4743548.035,"2,022"
LU,615,ICKu,Ickenham,Station entry/exit,Gateline,2748.444444,1366.125,1050.8,600.6,2805.222222,1351.375,1009,662,821904.5393,"2,022"
LU,616,KENu,Kennington,Station entry/exit,Gateline,13359.36667,7270.75,7190,4709.857143,12941.25556,7132.25,7468,4789.285714,4406994.316,"2,022"
LU,617,KGNu,Kensal Green,Station entry/exit,Gateline,5920.125,3041.555556,2610.75,1658.285714,5680.428571,2799.555556,2451.25,1726.833333,1809069.182,"2,022"
LU,618,OLYu,Kensington (Olympia),---see LO---,---see LO---,0,0,0,0,0,0,0,0,0,"2,022"
LU,619,KTNu,Kentish Town,Boarding/alighting,Scaled,21241.08464,10585.76977,9669.612737,6417.053455,19965.82958,9965.887758,8431.832178,6492.709719,6304991.899,"2,022"
LU,620,KETu,Kenton,Station entry/exit,Gateline,5210.233333,2501.375,1786.2,1160.142857,5304.614286,2576.777778,1852.2,1198.5,1516691.661,"2,022"
LU,621,KEWu,Kew Gardens,Station entry/exit,Gateline,11652.38889,5124.857143,6534.25,4530.285714,11549.56944,4915.571429,6288.75,4509.142857,3969356.486,"2,022"
LU,622,KILu,Kilburn,Station entry/exit,Gateline,17525.82857,9071.375,8421.2,5861.625,17096.475,8779.375,8265.4,5822.714286,5518439.048,"2,022"
LU,623,KPKu,Kilburn Park,Station entry/exit,Gateline,7765.811111,4050.125,3877.6,2618.125,7424.511111,3773.166667,3602.8,2522.625,2429301.315,"2,022"
LU,625,KXXu,King's Cross St. Pancras,Station entry/exit,Gateline,204526.7,112194.3333,115395.4,87605.75,203233.7778,115850.5,116084.8,89077.75,69936048.79,"2,022"
LU,624,KBYu,Kingsbury,Station entry/exit,Gateline,11264,5811.555556,4242.6,3002.875,11255.44444,5809,4183,2952.75,3372497.405,"2,022"
LU,626,KNBu,Knightsbridge,Station entry/exit,Gateline,40529.07143,21072.5,23052,16604.4,39125.83333,19772.5,21674.8,14453.8,13270083.49,"2,022"
LU,627,LGRu,Ladbroke Grove,Station entry/exit,Gateline,14649.57143,8274.888889,10635.2,4986.833333,14735.31429,8083,10959.8,4882.166667,5097953.842,"2,022"
LU,628,LAMu,Lambeth North,Station entry/exit,Gateline,7993.555556,4425.444444,4435,3004.125,7599.31746,4037.222222,3931.8,2668.625,2567046.196,"2,022"
LU,629,LANu,Lancaster Gate,Station entry/exit,Gateline,9826.358031,6146.444444,7074.6,5394.285714,9872.319747,6127.333333,6834.8,5087.285714,3648118.543,"2,022"
LU,630,LATu,Latimer Road,Station entry/exit,Gateline,6438.111111,3002.285714,1996.4,1560.142857,6251,2788.285714,1866.6,1552.571429,1841767.825,"2,022"
LU,631,LSQu,Leicester Square,Station entry/exit,Gateline,75793.86667,49339.57143,71131.2,41486.14286,70806,46170.71429,64970.6,39211.14286,29391294.44,"2,022"
